Id,SalePrice,OverallQual,ExterQual,ExterCond,OverallCond,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,LotArea,BsmtFullBath,BsmtHalfBath,YearBuilt,FullBath,HalfBath,TotRmsAbvGrd,BedroomAbvGr,KitchenAbvGr,HeatingQC,GarageCars,OpenPorchSF,YearRemodAdd,YrSold,PoolArea,WoodDeckSF,MasVnrArea,KitchenQual,Fireplaces,GarageArea,Neighborhood,MSZoning,BldgType,Functional,MSSubClass,Condition1,LotConfig,MasVnrType,SaleType,SaleCondition,Foundation,HouseStyle,Stories,HasPorch,IsRemodelled,PropertyAge,TotalBath,HasPool,HasDeck,OverallGrade,ExterGrade,TotalArea,CoreArea,Neighborhood_label,MSZoning_label,BldgType_label,Functional_label,MSSubClass_label,Condition1_label,LotConfig_label,MasVnrType_label,SaleType_label,SaleCondition_label,Foundation_label
80,110000,5,3,3,6,440,682,548,1230,10440,0,0,1910,1,1,5,2,1,4,2,0,1981,4,0,74,0.0,3,0,440,OldTown,RM,1Fam,Typ,50,Norm,Corner,None,Deed,Normal,PConc,2Story,2,0,0,99,1.5,0,1,30,9,2900,1670,17,4,0,6,8,2,0,2,2,1,3
81,193500,6,3,4,6,896,1182,960,2142,13000,0,0,1968,2,1,8,4,1,3,1,72,1968,4,0,0,576.0,4,1,509,NAmes,RL,1Fam,Typ,60,Norm,Corner,BrkFace,Deed,Normal,CBlock,2Story,2,1,1,41,2.5,0,0,36,12,5180,3038,12,3,0,6,9,2,0,1,2,1,1
82,153500,6,3,4,5,1237,1337,0,1337,4500,1,0,1998,3,0,5,2,1,5,2,199,1998,1,0,0,443.0,3,0,405,Mitchel,RM,TwnhsE,Typ,120,Norm,FR2,BrkFace,Deed,Normal,PConc,1Story,1,1,1,8,3.0,0,0,30,12,3911,2574,11,4,4,6,0,2,2,1,2,1,3
83,245000,8,3,3,5,1563,1563,0,1563,10206,0,0,2007,2,0,6,3,1,5,3,99,2007,3,0,144,468.0,4,1,758,Somerst,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,1,1,2.0,0,1,40,9,4689,3126,21,3,0,6,4,2,4,1,2,1,3
84,126500,5,3,3,5,1065,1065,0,1065,8892,0,0,1960,1,1,6,3,1,4,2,0,1960,2,0,74,66.0,3,0,461,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkCmn,CO,Normal,CBlock,1Story,1,0,1,47,1.5,0,1,25,9,3195,2130,12,3,0,6,4,2,4,0,0,1,1
85,168500,7,3,3,5,384,804,670,1474,8530,0,0,1995,2,1,7,3,1,4,2,72,1996,4,0,120,22.0,3,1,400,Gilbert,RL,1Fam,Typ,80,Norm,Inside,BrkFace,Deed,Normal,PConc,SLvl,S,1,0,14,2.5,0,1,35,9,3332,1858,8,3,0,6,12,2,4,1,2,1,3
86,260000,8,4,3,5,1288,1301,1116,2417,16059,0,0,1991,2,1,9,4,1,5,2,82,1992,1,0,127,284.0,4,1,462,NoRidge,RL,1Fam,Typ,60,Norm,Corner,BrkFace,Deed,Normal,CBlock,2Story,2,1,0,15,2.5,0,1,40,12,6122,3705,15,3,0,6,9,2,0,1,2,1,1
87,174000,6,4,3,5,684,684,876,1560,11911,0,0,2005,2,1,6,3,1,5,2,38,2005,4,0,100,0.0,4,1,400,Gilbert,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,1,4,2.5,0,1,30,12,3804,2244,8,3,0,6,9,2,4,2,2,1,3
88,164500,6,4,3,5,612,612,612,1224,3951,0,0,2009,2,1,4,2,1,5,2,234,2009,4,0,0,76.0,4,0,528,Somerst,FV,TwnhsE,Typ,160,Norm,Corner,BrkFace,New,Partial,PConc,2Story,2,1,1,0,2.5,0,0,30,12,3060,1836,21,1,4,6,1,2,0,1,3,2,3
89,85000,3,2,2,2,1013,1013,0,1526,8470,0,0,1915,1,0,6,2,1,3,0,0,1982,4,0,0,0.0,2,0,0,IDOTRR,C (all),1Fam,Typ,50,Feedr,Corner,None,CO,Abnorml,CBlock,1.5Fin,1,0,0,94,1.0,0,0,6,4,3552,2539,9,0,0,6,8,1,0,2,0,0,1
90,123600,4,3,3,5,990,990,0,990,8070,1,0,1994,2,0,5,3,1,5,0,0,1995,2,0,0,0.0,3,0,0,CollgCr,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,PConc,1Story,1,0,0,13,2.0,0,0,20,9,2970,1980,5,3,0,6,4,2,4,2,2,1,3
91,109900,4,3,3,5,0,1040,0,1040,7200,0,0,1950,1,0,4,2,1,3,2,29,1950,1,0,0,0.0,3,0,420,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,Other,1Story,1,1,1,56,1.0,0,0,20,9,2080,1040,12,3,0,6,4,2,4,2,2,1,2
92,98600,5,3,3,3,1235,1235,0,1235,8500,0,0,1961,1,0,6,2,1,3,2,0,1961,1,0,0,203.0,3,0,480,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkCmn,Deed,Abnorml,CBlock,1Story,1,0,1,45,1.0,0,0,15,9,3705,2470,12,3,0,6,4,2,4,0,2,0,1
93,163500,5,3,4,7,876,964,0,964,13360,1,0,1921,2,0,5,2,1,5,2,0,2006,4,0,0,0.0,3,0,432,Crawfor,RL,1Fam,Typ,30,Norm,Inside,None,Deed,Normal,BrkTil,1Story,1,0,0,88,2.0,0,0,35,12,2804,1840,6,3,0,6,5,2,4,2,2,1,0
94,133900,6,3,3,6,1214,1260,1031,2291,7200,0,1,1910,2,1,9,4,2,5,2,0,1998,2,0,0,0.0,3,1,506,OldTown,C (all),2fmCon,Typ,190,Norm,Corner,None,Deed,Normal,BrkTil,2.5Unf,2,0,0,97,2.5,0,0,36,9,5796,3505,17,0,1,6,3,2,0,2,2,1,0
95,204750,6,3,4,5,824,905,881,1786,9337,1,0,1997,3,1,7,3,1,5,2,162,1997,2,0,0,0.0,4,0,684,CollgCr,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,1,10,3.5,0,0,30,12,4396,2610,5,3,0,6,9,2,4,2,2,1,3
96,185000,6,5,4,8,680,680,790,1470,9765,0,0,1993,2,1,6,3,1,4,2,63,1993,4,0,232,68.0,3,1,420,Gilbert,RL,1Fam,Typ,60,Norm,Corner,BrkFace,Deed,Normal,PConc,2Story,2,1,1,16,2.5,0,1,48,20,3620,2150,8,3,0,6,9,2,0,1,2,1,3
97,214000,7,4,3,5,1588,1588,0,1588,10264,0,0,1999,2,0,6,3,1,5,2,29,1999,1,0,158,183.0,4,0,472,CollgCr,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,1,7,2.0,0,1,35,12,4764,3176,5,3,0,6,4,2,4,1,2,1,3
98,94750,4,3,3,5,960,960,0,960,10921,1,0,1965,2,0,6,3,1,3,1,0,1965,2,0,120,48.0,3,0,432,Edwards,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,CBlock,1Story,1,0,1,42,2.0,0,1,20,9,2880,1920,7,3,0,6,4,2,4,1,2,1,1
99,83000,5,3,3,5,458,835,0,835,10625,0,0,1920,1,0,5,2,1,2,1,0,1950,5,0,0,0.0,3,0,366,Edwards,RL,1Fam,Typ,30,Norm,Corner,None,CO,Abnorml,BrkTil,1Story,1,0,0,90,1.0,0,0,25,9,2128,1293,7,3,0,6,5,2,0,2,0,0,0
100,128950,4,3,3,5,950,1225,0,1225,9320,1,0,1959,2,1,6,3,1,2,0,0,1959,5,0,352,0.0,3,0,0,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,1,51,2.5,0,1,20,9,3400,2175,12,3,0,6,4,2,4,2,2,1,1
101,205000,6,3,3,7,1610,1610,0,1610,10603,1,0,1977,3,0,6,3,1,4,2,68,2001,5,0,168,28.0,4,2,480,NWAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,0,33,3.0,0,1,42,9,4830,3220,14,3,0,6,4,2,4,1,2,1,3
102,178000,6,4,3,5,741,977,755,1732,9206,0,0,1985,2,1,7,3,1,3,2,46,1985,5,0,192,336.0,4,1,476,SawyerW,RL,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,CBlock,2Story,2,1,1,25,2.5,0,1,30,12,4205,2473,20,3,0,6,9,2,4,1,2,1,1
103,118964,5,3,2,5,0,1535,0,1535,7018,0,0,1979,2,0,8,4,2,3,2,0,1979,4,0,0,0.0,3,0,410,SawyerW,RL,Duplex,Typ,90,Norm,Inside,None,Deed,Abnorml,Other,1Story,1,0,1,30,2.0,0,0,25,6,3070,1535,20,3,2,6,14,2,4,2,2,0,2
104,198900,7,3,3,5,1226,1226,0,1226,10402,0,0,2009,2,0,6,3,1,5,3,36,2009,5,0,0,0.0,4,0,740,CollgCr,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,PConc,1Story,1,1,1,1,2.0,0,0,35,9,3678,2452,5,3,0,6,4,2,0,2,2,1,3
105,169500,7,3,2,4,1040,1226,592,1818,7758,0,0,1931,1,1,7,4,1,5,1,0,1950,2,0,0,600.0,3,2,240,IDOTRR,RM,1Fam,Typ,50,Norm,Corner,BrkFace,Deed,Normal,PConc,1.5Fin,1,0,0,76,1.5,0,0,28,6,4676,2858,9,4,0,6,8,2,0,1,2,1,3
106,250000,8,4,3,5,1053,1053,939,1992,9375,0,0,2003,2,1,9,3,1,5,2,45,2004,3,0,140,768.0,4,1,648,Somerst,FV,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,1,0,5,2.5,0,1,40,12,5037,3045,21,1,0,6,9,2,4,1,2,1,3
107,100000,4,3,3,7,641,1047,0,1047,10800,0,0,1885,1,0,6,2,1,4,1,0,1995,2,0,0,0.0,3,0,273,OldTown,RM,1Fam,Typ,30,Norm,Inside,None,Deed,Normal,BrkTil,1Story,1,0,0,122,1.0,0,0,28,9,2735,1688,17,4,0,6,5,2,4,2,2,1,0
108,115000,5,3,3,5,789,789,0,789,6000,0,0,1948,1,0,5,2,1,5,1,0,1950,3,0,0,0.0,3,0,250,OldTown,RM,1Fam,Typ,20,Norm,Inside,None,Deed,Partial,CBlock,1Story,1,0,0,60,1.0,0,0,25,9,2367,1578,17,4,0,6,4,2,4,2,2,2,1
109,115000,5,3,3,7,793,997,520,1517,8500,0,0,1919,2,0,7,3,1,3,0,0,2005,2,0,0,0.0,2,0,0,IDOTRR,RM,1Fam,Typ,50,Artery,Corner,None,Deed,Normal,CBlock,1.5Fin,1,0,0,88,2.0,0,0,35,9,3827,2310,9,4,0,6,8,0,0,2,2,1,1
110,190000,6,3,3,6,1844,1844,0,1844,11751,0,0,1977,2,0,7,3,1,5,2,122,1977,5,0,0,480.0,3,1,546,NWAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,CO,Normal,CBlock,1Story,1,1,1,33,2.0,0,0,36,9,5532,3688,14,3,0,6,4,2,4,1,0,1,1
111,136900,6,3,3,4,994,1216,639,1855,9525,0,0,1954,2,0,7,4,1,4,1,0,1972,1,0,182,0.0,3,0,325,Edwards,RL,1Fam,Typ,50,Norm,Inside,None,Deed,Normal,CBlock,1.5Fin,1,0,0,52,2.0,0,1,24,9,4704,2849,7,3,0,6,8,2,4,2,2,1,1
112,180000,7,3,3,5,384,774,656,1430,7750,0,0,2000,2,1,7,3,1,5,2,0,2000,5,0,180,0.0,3,1,400,Gilbert,RL,1Fam,Typ,80,Norm,Inside,None,Deed,Normal,PConc,SLvl,S,0,1,10,2.5,0,1,35,9,3244,1814,8,3,0,6,12,2,4,2,2,1,3
113,383970,7,4,3,5,1264,1282,1414,2696,9965,1,0,2007,3,1,10,4,1,5,3,184,2007,2,0,120,220.0,5,1,792,CollgCr,RL,1Fam,Typ,60,Norm,Inside,BrkFace,New,Partial,PConc,2Story,2,1,1,0,3.5,0,1,35,12,6656,3960,5,3,0,6,9,2,4,1,3,2,3
114,217000,6,3,4,5,1809,2259,0,2259,21000,1,0,1953,3,0,7,3,1,3,2,120,1953,2,0,166,184.0,4,2,450,Crawfor,RL,1Fam,Typ,20,Norm,Corner,BrkFace,CO,Abnorml,CBlock,1Story,1,1,1,54,3.0,0,1,30,12,6327,4068,6,3,0,6,4,2,0,1,0,0,1
115,259500,6,3,3,8,1028,1436,884,2320,7259,1,0,1945,3,1,9,3,1,5,1,0,2002,2,0,224,0.0,4,1,180,Crawfor,RL,1Fam,Typ,70,Norm,Inside,None,Deed,Normal,CBlock,2Story,2,0,0,62,3.5,0,1,48,9,5668,3348,6,3,0,6,10,2,4,2,2,1,1
116,176000,6,3,3,5,729,729,729,1458,3230,0,0,1999,2,1,5,2,1,4,2,32,1999,2,0,0,1129.0,3,1,440,Somerst,FV,TwnhsE,Typ,160,Norm,Corner,BrkFace,Deed,Normal,PConc,2Story,2,1,1,8,2.5,0,0,30,9,3645,2187,21,1,4,6,1,2,0,1,2,1,3
117,139000,5,3,3,5,1092,1092,0,1092,11616,0,1,1962,1,1,6,3,1,3,1,20,1962,4,0,0,116.0,3,1,288,Sawyer,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,CBlock,1Story,1,1,1,47,1.5,0,0,25,9,3276,2184,19,3,0,6,4,2,4,1,2,1,1
118,155000,5,3,3,5,1125,1125,0,1125,8536,0,0,2006,1,1,5,2,1,4,2,64,2007,2,0,80,0.0,3,0,430,Edwards,RL,1Fam,Typ,20,Norm,Corner,None,New,Partial,PConc,1Story,1,1,0,1,1.5,0,1,25,9,3375,2250,7,3,0,6,4,2,0,2,3,2,3
119,320000,7,3,3,5,1673,1699,1523,3222,12376,1,0,1990,4,0,11,5,1,4,3,0,1990,5,0,367,0.0,4,2,594,SawyerW,RL,1Fam,Typ,60,Norm,Corner,None,Deed,Normal,PConc,2Story,2,0,1,20,4.0,0,1,35,9,8117,4895,20,3,0,6,9,2,0,2,2,1,3
120,163990,6,4,3,5,728,728,728,1456,8461,0,0,2005,2,1,8,3,1,5,2,24,2006,1,0,0,0.0,4,1,390,CollgCr,RL,1Fam,Typ,60,Norm,Inside,None,New,Partial,PConc,2Story,2,1,0,1,2.5,0,0,30,12,3640,2184,5,3,0,6,9,2,4,2,3,2,3
121,180000,6,3,3,5,938,988,0,988,21453,1,0,1969,2,0,4,1,1,5,2,130,1969,1,0,0,0.0,3,2,540,ClearCr,RL,1Fam,Typ,80,Norm,CulDSac,None,Deed,Normal,CBlock,SLvl,S,1,1,37,2.0,0,0,30,9,2914,1926,4,3,0,6,12,2,1,2,2,1,1
122,100000,4,3,3,5,732,772,351,1123,6060,0,0,1939,1,0,4,3,1,4,1,0,1950,2,0,0,0.0,3,0,264,IDOTRR,RM,1Fam,Typ,50,Norm,Inside,None,Deed,Normal,PConc,1.5Fin,1,0,0,68,1.0,0,0,20,9,2978,1855,9,4,0,6,8,2,4,2,2,1,3
123,136000,6,3,4,7,1080,1080,0,1080,9464,0,0,1958,1,0,5,3,1,4,1,0,1958,3,0,0,135.0,3,0,288,NAmes,RL,1Fam,Typ,20,Norm,Corner,BrkFace,Deed,Normal,CBlock,1Story,1,0,1,50,1.0,0,0,42,12,3240,2160,12,3,0,6,4,2,0,1,2,1,1
124,153900,6,4,3,5,1199,1199,0,1199,7892,0,0,1993,2,0,5,2,1,5,2,63,1993,3,0,0,0.0,4,0,530,SawyerW,RL,TwnhsE,Typ,120,Norm,Inside,None,Deed,Normal,PConc,1Story,1,1,1,15,2.0,0,0,30,12,3597,2398,20,3,4,6,0,2,4,2,2,1,3
125,181000,6,3,4,5,1362,1586,0,1586,17043,0,0,1979,2,0,7,3,1,3,2,0,1998,4,0,192,0.0,3,1,435,NWAmes,RL,1Fam,Typ,20,Norm,CulDSac,None,Deed,Normal,CBlock,1Story,1,0,0,30,2.0,0,1,30,12,4534,2948,14,3,0,6,4,2,1,2,2,1,1
126,84500,6,3,2,8,520,520,0,754,6780,1,0,1935,2,0,5,2,1,4,0,0,1982,1,0,53,0.0,3,0,0,IDOTRR,RM,2fmCon,Typ,190,Norm,Inside,None,Deed,Normal,CBlock,1.5Fin,1,0,0,71,2.0,0,1,48,6,1794,1274,9,4,1,6,3,2,4,2,2,1,1
127,128000,6,3,3,5,1078,958,0,958,4928,0,0,1976,2,0,5,2,1,3,2,205,1976,2,0,0,0.0,3,1,440,NPkVill,RL,TwnhsE,Typ,120,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,1,1,31,2.0,0,0,30,9,2994,2036,13,3,4,6,0,2,4,2,2,1,1
128,87000,5,3,4,7,672,840,0,840,4388,0,0,1930,1,0,5,3,1,5,0,0,1950,2,0,0,0.0,3,1,0,OldTown,RM,1Fam,Typ,45,Feedr,Inside,None,Deed,Normal,BrkTil,1.5Unf,1,0,0,77,1.0,0,0,35,12,2352,1512,17,4,0,6,7,1,4,2,2,1,0
129,155000,6,3,3,5,660,660,688,1348,7590,0,0,1966,1,1,6,3,1,3,2,108,1966,1,0,188,266.0,3,1,453,NAmes,RL,1Fam,Typ,60,PosN,Inside,BrkFace,Deed,Normal,CBlock,2Story,2,1,1,40,1.5,0,1,30,9,3356,2008,12,3,0,6,9,4,4,1,2,1,1
130,150000,5,3,3,7,1008,1053,0,1053,8973,0,1,1958,1,2,6,3,1,3,2,80,1991,1,0,0,85.0,5,0,750,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Abnorml,CBlock,1Story,1,1,0,48,2.0,0,0,35,9,3114,2061,12,3,0,6,4,2,4,1,2,0,1
131,226000,7,3,3,6,924,1216,941,2157,14200,0,0,1966,2,1,8,4,1,5,2,66,1966,1,0,105,309.0,4,2,487,NAmes,RL,1Fam,Typ,60,Norm,Corner,BrkFace,Deed,Normal,CBlock,2Story,2,1,1,40,2.5,0,1,42,9,5238,3081,12,3,0,6,9,2,0,1,2,1,1
132,244000,6,4,3,5,992,1022,1032,2054,12224,1,0,2000,3,1,7,3,1,5,2,48,2000,4,0,24,40.0,4,1,390,Gilbert,RL,1Fam,Typ,60,Norm,Corner,BrkFace,Deed,Normal,PConc,2Story,2,1,1,9,3.5,0,1,30,12,5100,3046,8,3,0,6,9,2,0,1,2,1,3
133,150750,5,3,3,6,1063,1327,0,1327,7388,1,0,1959,2,0,7,3,1,4,2,0,2002,2,0,0,0.0,4,0,624,NAmes,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,CBlock,1Story,1,0,0,48,2.0,0,0,30,9,3717,2390,12,3,0,6,4,2,0,2,2,1,1
134,220000,8,4,3,5,1267,1296,0,1296,6853,1,0,2001,3,0,6,2,1,5,2,25,2002,4,0,192,136.0,4,0,471,Timber,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,0,8,3.0,0,1,40,12,3859,2563,23,3,0,6,4,2,4,1,2,1,3
135,180000,5,3,3,6,1461,1721,0,1721,10335,0,0,1968,2,1,7,3,1,4,2,96,1993,1,0,0,0.0,3,1,440,Sawyer,RL,1Fam,Min1,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,1,0,38,2.5,0,0,30,9,4903,3182,19,3,0,2,4,2,4,2,2,1,1
136,174000,7,3,3,6,1304,1682,0,1682,10400,0,0,1970,2,0,7,3,1,4,2,0,1970,3,0,98,288.0,3,1,530,NWAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,0,1,38,2.0,0,1,42,9,4668,2986,14,3,0,6,4,2,4,1,2,1,3
137,143000,5,3,3,5,1214,1214,0,1214,10355,0,0,1967,2,0,5,3,1,3,1,111,1967,2,0,0,196.0,3,1,318,NAmes,RL,1Fam,Typ,20,Norm,Corner,BrkFace,Deed,Normal,CBlock,1Story,1,1,1,40,2.0,0,0,25,9,3642,2428,12,3,0,6,4,2,0,1,2,1,1
138,171000,7,3,3,5,1907,1959,0,1959,11070,0,0,1988,3,0,9,5,2,4,3,0,1989,1,0,0,70.0,3,0,766,Mitchel,RL,Duplex,Typ,90,Norm,Inside,BrkFace,Deed,Abnorml,CBlock,1Story,1,0,0,18,3.0,0,0,35,9,5825,3866,11,3,2,6,14,2,4,1,2,0,1
139,230000,8,4,3,5,1004,1004,848,1852,9066,0,0,1999,2,1,7,3,1,5,3,106,2000,3,0,224,320.0,4,2,660,CollgCr,RL,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,1,0,9,2.5,0,1,40,12,4708,2856,5,3,0,6,9,2,4,1,2,1,3
140,231500,6,3,3,5,928,928,836,1764,15426,1,0,1997,3,1,7,3,1,5,2,99,1997,4,0,276,0.0,4,0,470,CollgCr,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,1,12,3.5,0,1,30,9,4456,2692,5,3,0,6,9,2,4,2,2,1,3
141,115000,4,3,3,5,864,864,0,864,10500,0,0,1971,1,0,5,3,1,3,0,0,1971,5,0,0,0.0,3,1,0,NAmes,RL,1Fam,Typ,20,Norm,FR2,None,CO,Normal,CBlock,1Story,1,0,1,39,1.0,0,0,20,9,2592,1728,12,3,0,6,4,2,2,2,0,1,1
142,260000,7,4,3,5,1734,1734,0,1734,11645,1,0,2005,3,0,7,3,1,5,2,24,2005,1,0,160,0.0,4,0,660,CollgCr,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,PConc,1Story,1,1,1,1,3.0,0,1,35,12,5202,3468,5,3,0,6,4,2,4,2,2,1,3
143,166000,5,3,2,4,910,910,475,1385,8520,0,0,1952,2,0,6,4,1,2,2,0,1952,5,0,0,0.0,3,0,720,NAmes,RL,1Fam,Typ,50,Artery,Corner,None,Deed,Normal,CBlock,1.5Fin,1,0,1,58,2.0,0,0,20,6,3680,2295,12,3,0,6,8,0,0,2,2,1,1
144,204000,7,4,3,5,1490,1501,0,1501,10335,1,0,1999,3,0,6,3,1,5,2,29,1999,4,0,144,183.0,4,0,577,CollgCr,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,1,10,3.0,0,1,35,12,4492,2991,5,3,0,6,4,2,4,1,2,1,3
145,125000,5,3,3,5,1728,1728,0,1728,9100,1,0,1963,3,0,10,6,2,3,2,0,1963,1,0,0,336.0,3,0,504,Sawyer,RM,Duplex,Typ,90,RRAe,Inside,BrkFace,CO,Abnorml,CBlock,1Story,1,0,1,43,3.0,0,0,25,9,5184,3456,19,4,2,6,14,5,4,1,0,0,1
146,130000,6,4,3,5,970,970,739,1709,2522,0,0,2004,2,0,7,3,1,5,2,40,2006,1,0,0,50.0,4,0,380,Edwards,RM,Twnhs,Maj1,160,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,1,0,2,2.0,0,0,30,12,4388,2679,7,4,3,0,1,2,4,1,2,1,3
147,105000,5,3,3,7,715,875,0,875,6120,1,0,1931,2,0,5,2,1,3,1,0,1993,4,0,48,0.0,3,0,180,BrkSide,RM,1Fam,Typ,30,Norm,Corner,None,Deed,Normal,BrkTil,1Story,1,0,0,78,2.0,0,1,35,9,2465,1590,3,4,0,6,5,2,0,2,2,1,0
148,222500,7,4,3,5,884,884,1151,2035,9505,0,0,2001,2,1,8,3,1,5,2,48,2001,5,0,144,180.0,4,1,434,Gilbert,RL,1Fam,Typ,60,Norm,CulDSac,BrkFace,Deed,Normal,PConc,2Story,2,1,1,9,2.5,0,1,35,12,4954,2919,8,3,0,6,9,2,1,1,2,1,3
149,141000,7,3,3,5,1080,1080,0,1080,7500,1,0,2004,2,0,6,3,1,5,0,0,2005,3,0,0,120.0,4,0,0,SawyerW,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,0,0,4,2.0,0,0,35,9,3240,2160,20,3,0,6,4,2,4,1,2,1,3
150,115000,5,3,3,4,896,896,448,1344,6240,0,0,1936,1,0,7,3,1,4,1,114,1950,1,0,200,0.0,3,0,240,BrkSide,RM,1Fam,Typ,50,Norm,Inside,None,Deed,Normal,BrkTil,1.5Fin,1,1,0,70,1.0,0,1,20,9,3584,2240,3,4,0,6,8,2,4,2,2,1,0
151,122000,5,3,3,6,969,969,0,969,10356,0,0,1975,1,1,5,3,1,3,2,0,1975,2,0,0,0.0,3,0,440,CollgCr,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,CBlock,1Story,1,0,1,32,1.5,0,0,30,9,2907,1938,5,3,0,6,4,2,0,2,2,1,1
152,372402,8,4,3,5,1710,1710,0,1710,13891,1,0,2007,3,0,6,2,1,5,3,102,2008,3,0,0,436.0,4,1,866,NridgHt,RL,1Fam,Typ,20,Norm,Inside,BrkFace,New,Partial,PConc,1Story,1,1,0,1,3.0,0,0,40,12,5130,3420,16,3,0,6,4,2,4,1,3,2,3
153,190000,6,3,3,5,825,1097,896,1993,14803,0,0,1971,2,1,8,4,1,4,2,66,1971,1,0,0,252.0,3,1,495,NWAmes,RL,1Fam,Typ,60,Norm,CulDSac,BrkFace,Deed,Normal,CBlock,2Story,2,1,1,35,2.5,0,0,30,9,4811,2818,14,3,0,6,9,2,1,1,2,1,1
154,235000,6,3,3,7,1602,1252,0,1252,13500,1,0,1960,2,0,4,1,1,4,2,0,1975,3,0,409,0.0,3,1,564,ClearCr,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,0,48,2.0,0,1,42,9,4106,2854,4,3,0,6,4,2,4,2,2,1,1
155,125000,6,3,3,5,1200,1200,0,1200,11340,0,0,1923,1,0,7,4,1,3,1,0,1950,1,0,0,0.0,3,0,312,OldTown,RM,1Fam,Typ,30,Norm,Corner,None,Deed,Abnorml,BrkTil,1Story,1,0,0,83,1.0,0,0,30,9,3600,2400,17,4,0,6,5,2,0,2,2,0,0
156,79000,6,3,3,5,572,572,524,1096,9600,0,0,1924,1,0,5,2,1,2,0,8,1950,3,0,0,0.0,3,0,0,Edwards,RL,1Fam,Typ,50,Artery,Corner,None,Deed,Normal,BrkTil,1.5Fin,1,1,0,84,1.0,0,0,30,9,2764,1668,7,3,0,6,8,0,0,2,2,1,0
157,109500,5,3,3,7,0,1040,0,1040,7200,0,0,1950,1,0,5,2,1,3,2,0,1950,1,0,0,0.0,3,0,625,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,1,56,1.0,0,0,35,9,2080,1040,12,3,0,6,4,2,4,2,2,1,1
158,269500,8,4,3,5,774,774,1194,1968,12003,0,0,2009,2,1,8,4,1,5,3,75,2010,5,0,0,84.0,5,1,680,Timber,RL,1Fam,Typ,60,Norm,Corner,BrkFace,New,Partial,PConc,2Story,2,1,0,1,2.5,0,0,40,12,4710,2742,23,3,0,6,9,2,0,1,3,2,3
159,254900,7,4,3,5,991,991,956,1947,12552,0,0,2004,2,1,8,3,1,5,2,136,2005,5,0,0,0.0,4,1,678,Somerst,FV,1Fam,Typ,60,Norm,Corner,None,Deed,Normal,PConc,2Story,2,1,0,6,2.5,0,0,35,12,4885,2938,21,1,0,6,9,2,0,2,2,1,3
160,320000,7,4,3,5,1392,1392,1070,2462,19378,1,0,2005,3,1,9,4,1,5,2,132,2006,1,0,239,456.0,4,1,576,Gilbert,RL,1Fam,Typ,60,Norm,Corner,BrkFace,New,Partial,PConc,2Story,2,1,0,1,3.5,0,1,35,12,6316,3854,8,3,0,6,9,2,0,1,3,2,3
161,162500,6,3,3,6,1232,1232,0,1232,11120,0,0,1984,2,0,6,3,1,3,2,0,1984,3,0,0,0.0,3,0,516,Veenker,RL,1Fam,Typ,20,Norm,CulDSac,None,Deed,Normal,PConc,1Story,1,0,1,24,2.0,0,0,36,9,3696,2464,24,3,0,6,4,2,1,2,2,1,3
