OverallQual,TotalArea,GarageCars,PropertyAge,MSSubClass,MSZoning,Neighborhood,HasPorch,HasDeck,LotConfig,HouseStyle,SaleType,SaleCondition,SalePrice,TotalArea_scaled,PropertyAge_scaled,OverallQual_scaled,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_High,Neighborhood_Low,Neighborhood_Mid,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial
4,5304,0,42,90,RL,Low,0,0,Inside,1Story,WD,Normal,136500,0.4967852550364337,0.3088235294117647,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2900,2,99,50,RM,Low,1,1,Corner,2Story,WD,Normal,110000,0.239177025289327,0.7279411764705882,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,5180,1,41,60,RL,Low,1,0,Corner,2Story,WD,Normal,193500,0.48349764252036004,0.3014705882352941,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3911,2,8,120,RM,Mid,1,0,FR2,1Story,WD,Normal,153500,0.34751393056150875,0.058823529411764705,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,4689,3,1,20,RL,Mid,1,1,Inside,1Story,WD,Normal,245000,0.43088298328332614,0.007352941176470588,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3195,2,47,20,RL,Low,0,1,Inside,1Story,COD,Normal,126500,0.2707886840977282,0.34558823529411764,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,3332,2,14,80,RL,Mid,1,1,Inside,SLvl,WD,Normal,168500,0.28546935276468066,0.10294117647058823,0.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
8,6122,2,15,60,RL,High,1,1,Corner,2Story,WD,Normal,260000,0.5844406343763395,0.11029411764705882,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3804,2,4,60,RL,Mid,1,1,Inside,2Story,WD,Normal,174000,0.3360480068581226,0.029411764705882353,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3060,2,0,160,FV,Mid,1,0,Corner,2Story,New,Partial,164500,0.25632233176168023,0.0,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,3552,0,94,50,C (all),Low,1,0,Corner,1.5Fin,ConLD,Abnorml,85000,0.3090441491641663,0.6911764705882353,0.2222222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,2970,0,13,20,RL,Mid,0,0,Inside,1Story,WD,Normal,123600,0.24667809687098152,0.09558823529411764,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2080,2,56,20,RL,Low,1,0,Inside,1Story,WD,Normal,109900,0.1513073296185169,0.4117647058823529,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3705,2,45,20,RL,Low,0,0,Inside,1Story,WD,Abnorml,98600,0.32543934847835404,0.33088235294117646,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5,2804,2,88,30,RL,Mid,1,0,Inside,1Story,WD,Normal,163500,0.22888984140591512,0.6470588235294118,0.4444444444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,5796,2,97,190,C (all),Low,1,0,Corner,2.5Unf,WD,Normal,133900,0.5495070724389198,0.7132352941176471,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4396,2,10,60,RL,Mid,1,0,Inside,2Story,WD,Normal,204750,0.3994856408058294,0.07352941176470588,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3620,2,16,60,RL,Mid,1,1,Corner,2Story,WD,Normal,185000,0.3163309044149164,0.11764705882352941,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4764,2,7,20,RL,Mid,1,1,Inside,1Story,WD,Normal,214000,0.4389198456922417,0.051470588235294115,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2880,1,42,20,RL,Low,0,1,Inside,1Story,WD,Normal,94750,0.23703386198028287,0.3088235294117647,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2128,1,90,30,RL,Low,1,0,Corner,1Story,COD,Abnorml,83000,0.1564509215602229,0.6617647058823529,0.4444444444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,3400,0,51,20,RL,Low,0,1,Inside,1Story,WD,Normal,128950,0.2927561080154307,0.375,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4830,2,33,20,RL,Mid,1,1,Inside,1Story,WD,Normal,205000,0.44599228461208745,0.2426470588235294,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4205,2,25,60,RL,Mid,1,1,Inside,2Story,WD,Normal,178000,0.3790184312044578,0.1838235294117647,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3070,2,30,90,RL,Mid,0,0,Inside,1Story,WD,Abnorml,118964,0.25739391341620227,0.22058823529411764,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,3678,3,1,20,RL,Mid,1,0,Corner,1Story,WD,Normal,198900,0.32254607801114443,0.007352941176470588,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4676,1,76,50,RM,Low,1,0,Corner,1.5Fin,WD,Normal,169500,0.42948992713244744,0.5588235294117647,0.6666666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,5037,2,5,60,FV,Mid,1,1,Inside,2Story,WD,Normal,250000,0.4681740248606943,0.03676470588235294,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2735,1,122,30,RM,Low,0,0,Inside,1Story,WD,Normal,100000,0.2214959279897128,0.8970588235294118,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2367,1,60,20,RM,Low,0,0,Inside,1Story,WD,Partial,115000,0.18206172310330043,0.4411764705882353,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,3827,0,88,50,RM,Low,1,0,Corner,1.5Fin,WD,Normal,115000,0.3385126446635233,0.6470588235294118,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,5532,2,33,20,RL,Mid,1,0,Inside,1Story,COD,Normal,190000,0.5212173167595371,0.2426470588235294,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6,4704,1,52,50,RL,Low,0,1,Inside,1.5Fin,WD,Normal,136900,0.43249035576510925,0.38235294117647056,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3244,2,10,80,RL,Mid,0,1,Inside,SLvl,WD,Normal,180000,0.2760394342048864,0.07352941176470588,0.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7,6656,3,0,60,RL,Mid,1,1,Inside,2Story,New,Partial,383970,0.6416630947278182,0.0,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,6327,2,54,20,RL,Mid,1,1,Corner,1Story,COD,Abnorml,217000,0.606408058294042,0.39705882352941174,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6,5668,1,62,70,RL,Mid,0,1,Inside,2Story,WD,Normal,259500,0.5357908272610373,0.45588235294117646,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3645,2,8,160,FV,Mid,1,0,Corner,2Story,WD,Normal,176000,0.3190098585512216,0.058823529411764705,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3276,1,47,20,RL,Low,1,0,Inside,1Story,WD,Normal,139000,0.27946849549935704,0.34558823529411764,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3375,2,1,20,RL,Low,1,1,Corner,1Story,New,Partial,155000,0.2900771538791256,0.007352941176470588,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,8117,3,20,60,RL,Mid,0,1,Corner,2Story,WD,Normal,320000,0.7982211744534934,0.14705882352941177,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3640,2,1,60,RL,Mid,1,0,Inside,2Story,New,Partial,163990,0.31847406772396053,0.007352941176470588,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,2914,2,37,80,RL,Mid,1,0,CulDSac,SLvl,WD,Normal,180000,0.2406772396056579,0.27205882352941174,0.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4,2978,1,68,50,RM,Low,1,0,Inside,1.5Fin,WD,Normal,100000,0.2475353621945992,0.5,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3240,1,50,20,RL,Low,1,0,Corner,1Story,WD,Normal,136000,0.27561080154307754,0.3676470588235294,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3597,2,15,120,RL,Mid,1,0,Inside,1Story,WD,Normal,153900,0.3138662666095156,0.11029411764705882,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4534,2,30,20,RL,Mid,0,1,CulDSac,1Story,WD,Normal,181000,0.414273467638234,0.22058823529411764,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,1794,0,71,190,RM,Low,0,1,Inside,1.5Fin,WD,Normal,84500,0.1206600942991856,0.5220588235294118,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,2994,2,31,120,RL,Low,1,0,Inside,1Story,WD,Normal,128000,0.24924989284183452,0.22794117647058823,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2352,0,77,45,RM,Low,0,0,Inside,1.5Unf,WD,Normal,87000,0.18045435062151732,0.5661764705882353,0.4444444444444445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3356,2,40,60,RL,Low,1,1,Inside,2Story,WD,Normal,155000,0.2880411487355336,0.29411764705882354,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3114,2,48,20,RL,Low,1,0,Inside,1Story,WD,Abnorml,150000,0.2621088726960994,0.3529411764705882,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,5238,2,40,60,RL,Low,1,1,Corner,2Story,WD,Normal,226000,0.48971281611658807,0.29411764705882354,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,5100,2,9,60,RL,Mid,1,1,Corner,2Story,WD,Normal,244000,0.4749249892841834,0.0661764705882353,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3717,2,48,20,RL,Low,0,0,Corner,1Story,WD,Normal,150750,0.32672524646378054,0.3529411764705882,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,3859,2,8,20,RL,High,1,1,Inside,1Story,WD,Normal,220000,0.34194170595799395,0.058823529411764705,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,4903,2,38,20,RL,Low,1,0,Inside,1Story,WD,Normal,180000,0.4538148306900986,0.27941176470588236,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4668,2,38,20,RL,Mid,0,1,Inside,1Story,WD,Normal,174000,0.4286326618088298,0.27941176470588236,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3642,1,40,20,RL,Low,1,0,Corner,1Story,WD,Normal,143000,0.31868838405486494,0.29411764705882354,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,5825,3,18,90,RL,Mid,0,0,Inside,1Story,WD,Abnorml,171000,0.5526146592370339,0.1323529411764706,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8,4708,3,9,60,RL,Mid,1,1,Inside,2Story,WD,Normal,230000,0.43291898842691806,0.0661764705882353,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4456,2,12,60,RL,Mid,1,1,Inside,2Story,WD,Normal,231500,0.4059151307329618,0.08823529411764705,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2592,0,39,20,RL,Low,0,0,FR2,1Story,ConLI,Normal,115000,0.20617231033004713,0.2867647058823529,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7,5202,2,1,20,RL,Mid,1,1,Inside,1Story,WD,Normal,260000,0.48585512216030863,0.007352941176470588,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3680,2,58,50,RL,Low,0,0,Corner,1.5Fin,WD,Normal,166000,0.32276039434204884,0.4264705882352941,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4492,2,10,20,RL,Mid,1,1,Inside,1Story,WD,Normal,204000,0.4097728246892413,0.07352941176470588,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,5184,2,43,90,RM,Low,0,0,Inside,1Story,ConLI,Abnorml,125000,0.48392627518216885,0.3161764705882353,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6,4388,2,2,160,RM,Low,1,0,Inside,2Story,WD,Normal,130000,0.3986283754822117,0.014705882352941176,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2465,1,78,30,RM,Low,0,1,Corner,1Story,WD,Normal,105000,0.19256322331761677,0.5735294117647058,0.4444444444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4954,2,9,60,RL,Mid,1,1,CulDSac,2Story,WD,Normal,222500,0.45927989712816114,0.0661764705882353,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3240,0,4,20,RL,Mid,0,0,Inside,1Story,WD,Normal,141000,0.27561080154307754,0.029411764705882353,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3584,1,70,50,RM,Low,1,1,Inside,1.5Fin,WD,Normal,115000,0.3124732104586369,0.5147058823529411,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2907,2,32,20,RL,Mid,0,0,Corner,1Story,WD,Normal,122000,0.23992713244749247,0.23529411764705882,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,5130,3,1,20,RL,High,1,0,Inside,1Story,New,Partial,372402,0.47813973424774964,0.007352941176470588,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,4811,2,35,60,RL,Mid,1,0,CulDSac,2Story,WD,Normal,190000,0.4439562794684954,0.25735294117647056,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4106,2,48,20,RL,Mid,0,1,Inside,1Story,WD,Normal,235000,0.36840977282468923,0.3529411764705882,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3600,1,83,30,RM,Low,1,0,Corner,1Story,WD,Abnorml,125000,0.3141877411058722,0.6102941176470588,0.5555555555555556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6,2764,0,84,50,RL,Low,1,0,Corner,1.5Fin,WD,Normal,79000,0.2246035147878268,0.6176470588235294,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2080,2,56,20,RL,Low,0,0,Inside,1Story,WD,Normal,109500,0.1513073296185169,0.4117647058823529,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,4710,3,1,60,RL,High,1,0,Corner,2Story,New,Partial,269500,0.43313330475782247,0.007352941176470588,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,4885,2,6,60,FV,Mid,1,0,Corner,2Story,WD,Normal,254900,0.4518859837119588,0.044117647058823525,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,6316,2,1,60,RL,Mid,1,1,Corner,2Story,New,Partial,320000,0.6052293184740678,0.007352941176470588,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
